kode_provinsi,nama_provinsi,kode_kabkota,nama_kabkota,tahun,angka_melek_huruf
13,"Prov. Sumatera Barat",1377,"Kota Pariaman",2007,99.81
13,"Prov. Sumatera Barat",1377,"Kota Pariaman",2008,100
13,"Prov. Sumatera Barat",1377,"Kota Pariaman",2009,100
14,"Prov. Riau",1401,"Kab. Kuantan Singingi",2005,99.4
14,"Prov. Riau",1401,"Kab. Kuantan Singingi",2006,99.15
14,"Prov. Riau",1401,"Kab. Kuantan Singingi",2007,99.58
14,"Prov. Riau",1401,"Kab. Kuantan Singingi",2008,99.81
14,"Prov. Riau",1401,"Kab. Kuantan Singingi",2009,100
14,"Prov. Riau",1402,"Kab. Indragiri Hulu",2005,99.63
14,"Prov. Riau",1402,"Kab. Indragiri Hulu",2006,99.12
14,"Prov. Riau",1402,"Kab. Indragiri Hulu",2007,99.78
14,"Prov. Riau",1402,"Kab. Indragiri Hulu",2008,100
14,"Prov. Riau",1402,"Kab. Indragiri Hulu",2009,100
14,"Prov. Riau",1403,"Kab. Indragiri Hilir",2005,99.06
14,"Prov. Riau",1403,"Kab. Indragiri Hilir",2006,98.4
14,"Prov. Riau",1403,"Kab. Indragiri Hilir",2007,99.25
14,"Prov. Riau",1403,"Kab. Indragiri Hilir",2008,100
14,"Prov. Riau",1403,"Kab. Indragiri Hilir",2009,100
14,"Prov. Riau",1404,"Kab. Pelalawan",2005,99.8
14,"Prov. Riau",1404,"Kab. Pelalawan",2006,98.88
14,"Prov. Riau",1404,"Kab. Pelalawan",2007,98.61
14,"Prov. Riau",1404,"Kab. Pelalawan",2008,100
14,"Prov. Riau",1404,"Kab. Pelalawan",2009,100
14,"Prov. Riau",1405,"Kab. Siak",2005,99.57
14,"Prov. Riau",1405,"Kab. Siak",2006,99.77
14,"Prov. Riau",1405,"Kab. Siak",2007,98.05
14,"Prov. Riau",1405,"Kab. Siak",2008,99.44
14,"Prov. Riau",1405,"Kab. Siak",2009,100
14,"Prov. Riau",1406,"Kab. Kampar",2005,99.41
14,"Prov. Riau",1406,"Kab. Kampar",2006,99.43
14,"Prov. Riau",1406,"Kab. Kampar",2007,99.21
14,"Prov. Riau",1406,"Kab. Kampar",2008,100
14,"Prov. Riau",1406,"Kab. Kampar",2009,100
14,"Prov. Riau",1407,"Kab. Rokan Hulu",2005,99.15
14,"Prov. Riau",1407,"Kab. Rokan Hulu",2006,99.59
14,"Prov. Riau",1407,"Kab. Rokan Hulu",2007,99.53
14,"Prov. Riau",1407,"Kab. Rokan Hulu",2008,99.77
14,"Prov. Riau",1407,"Kab. Rokan Hulu",2009,100
14,"Prov. Riau",1408,"Kab. Bengkalis",2005,99.81
14,"Prov. Riau",1408,"Kab. Bengkalis",2006,98
14,"Prov. Riau",1408,"Kab. Bengkalis",2007,99.12
14,"Prov. Riau",1408,"Kab. Bengkalis",2008,99.55
14,"Prov. Riau",1408,"Kab. Bengkalis",2009,100
14,"Prov. Riau",1409,"Kab. Rokan Hilir",2005,100
14,"Prov. Riau",1409,"Kab. Rokan Hilir",2006,99.32
14,"Prov. Riau",1409,"Kab. Rokan Hilir",2007,99.25
14,"Prov. Riau",1409,"Kab. Rokan Hilir",2008,99.85
14,"Prov. Riau",1409,"Kab. Rokan Hilir",2009,100
14,"Prov. Riau",1471,"Kota Pekanbaru",2005,99.69
14,"Prov. Riau",1471,"Kota Pekanbaru",2006,100
14,"Prov. Riau",1471,"Kota Pekanbaru",2007,100
14,"Prov. Riau",1471,"Kota Pekanbaru",2008,100
14,"Prov. Riau",1471,"Kota Pekanbaru",2009,100
14,"Prov. Riau",1473,"Kota Dumai",2005,99.82
14,"Prov. Riau",1473,"Kota Dumai",2006,100
14,"Prov. Riau",1473,"Kota Dumai",2007,99.81
14,"Prov. Riau",1473,"Kota Dumai",2008,100
14,"Prov. Riau",1473,"Kota Dumai",2009,100
15,"Prov. Jambi",1501,"Kab. Kerinci",2005,99.76
15,"Prov. Jambi",1501,"Kab. Kerinci",2006,99.23
15,"Prov. Jambi",1501,"Kab. Kerinci",2007,98.65
15,"Prov. Jambi",1501,"Kab. Kerinci",2008,99.68
15,"Prov. Jambi",1501,"Kab. Kerinci",2009,100
15,"Prov. Jambi",1502,"Kab. Merangin",2005,99.05
15,"Prov. Jambi",1502,"Kab. Merangin",2006,97.81
15,"Prov. Jambi",1502,"Kab. Merangin",2007,99.34
15,"Prov. Jambi",1502,"Kab. Merangin",2008,99.75
15,"Prov. Jambi",1502,"Kab. Merangin",2009,100
15,"Prov. Jambi",1503,"Kab. Sarolangun",2005,98.97
15,"Prov. Jambi",1503,"Kab. Sarolangun",2006,99.36
15,"Prov. Jambi",1503,"Kab. Sarolangun",2007,98.8
15,"Prov. Jambi",1503,"Kab. Sarolangun",2008,100
15,"Prov. Jambi",1503,"Kab. Sarolangun",2009,100
15,"Prov. Jambi",1504,"Kab. Batang Hari",2005,98.13
15,"Prov. Jambi",1504,"Kab. Batang Hari",2006,98.99
15,"Prov. Jambi",1504,"Kab. Batang Hari",2007,99.82
15,"Prov. Jambi",1504,"Kab. Batang Hari",2008,100
15,"Prov. Jambi",1504,"Kab. Batang Hari",2009,100
15,"Prov. Jambi",1505,"Kab. Muaro Jambi",2005,99.03
15,"Prov. Jambi",1505,"Kab. Muaro Jambi",2006,98.85
15,"Prov. Jambi",1505,"Kab. Muaro Jambi",2007,99.01
15,"Prov. Jambi",1505,"Kab. Muaro Jambi",2008,100
15,"Prov. Jambi",1505,"Kab. Muaro Jambi",2009,100
15,"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2005,98.89
15,"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2006,98.72
15,"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2007,97.91
15,"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2008,100
15,"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2009,100
15,"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2005,98.86
15,"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2006,99.43
15,"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2007,98.2
15,"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2008,99.71
15,"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2009,100
15,"Prov. Jambi",1508,"Kab. Tebo",2005,98.51
15,"Prov. Jambi",1508,"Kab. Tebo",2006,97.35
15,"Prov. Jambi",1508,"Kab. Tebo",2007,99.8
15,"Prov. Jambi",1508,"Kab. Tebo",2008,100
15,"Prov. Jambi",1508,"Kab. Tebo",2009,100
15,"Prov. Jambi",1509,"Kab. Bungo",2005,99.3
15,"Prov. Jambi",1509,"Kab. Bungo",2006,99.4
15,"Prov. Jambi",1509,"Kab. Bungo",2007,99.17
15,"Prov. Jambi",1509,"Kab. Bungo",2008,99.63
15,"Prov. Jambi",1509,"Kab. Bungo",2009,100
15,"Prov. Jambi",1571,"Kota Jambi",2005,99.64
15,"Prov. Jambi",1571,"Kota Jambi",2006,99.8
15,"Prov. Jambi",1571,"Kota Jambi",2007,99.62
15,"Prov. Jambi",1571,"Kota Jambi",2008,100
15,"Prov. Jambi",1571,"Kota Jambi",2009,100
16,"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu",2005,99.29
16,"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu",2006,99.8
16,"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu",2007,98.86
16,"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu",2008,100
16,"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu",2009,100
16,"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir",2005,99.3
16,"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir",2006,98.03
16,"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir",2007,98.66
16,"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir",2008,97.65
16,"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir",2009,100
16,"Prov. Sumatera Selatan",1603,"Kab. Muara Enim",2005,98.64
16,"Prov. Sumatera Selatan",1603,"Kab. Muara Enim",2006,100
16,"Prov. Sumatera Selatan",1603,"Kab. Muara Enim",2007,99.6
16,"Prov. Sumatera Selatan",1603,"Kab. Muara Enim",2008,100
16,"Prov. Sumatera Selatan",1603,"Kab. Muara Enim",2009,100
16,"Prov. Sumatera Selatan",1604,"Kab. Lahat",2005,98.86
16,"Prov. Sumatera Selatan",1604,"Kab. Lahat",2006,99.34
16,"Prov. Sumatera Selatan",1604,"Kab. Lahat",2007,99.56
16,"Prov. Sumatera Selatan",1604,"Kab. Lahat",2008,99.78
16,"Prov. Sumatera Selatan",1604,"Kab. Lahat",2009,100
16,"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas",2005,98.95
16,"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas",2006,98.8
16,"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas",2007,99.37
16,"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas",2008,100
16,"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas",2009,100
16,"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin",2005,99.54
16,"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin",2006,99.06
16,"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin",2007,98.68
16,"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin",2008,99.47
16,"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin",2009,100
16,"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin",2005,99.58
16,"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin",2006,98.54
16,"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin",2007,98.82
16,"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin",2008,99.49
16,"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin",2009,100
16,"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan",2005,98.31
16,"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan",2006,99.66
16,"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan",2007,99.53
16,"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan",2008,100
16,"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan",2009,100
16,"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur",2005,99.65
16,"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur",2006,99.2
16,"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur",2007,99.26
16,"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur",2008,99.78
16,"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur",2009,100
16,"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir",2005,98.48
16,"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir",2006,99.32
16,"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir",2007,99.63
16,"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir",2008,100
16,"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir",2009,98.6
16,"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang",2005,0
16,"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang",2006,0
16,"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang",2007,99.05
16,"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang",2008,99.3
16,"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang",2009,98.18
16,"Prov. Sumatera Selatan",1671,"Kota Palembang",2005,99.27
16,"Prov. Sumatera Selatan",1671,"Kota Palembang",2006,99.73
16,"Prov. Sumatera Selatan",1671,"Kota Palembang",2007,99.59
16,"Prov. Sumatera Selatan",1671,"Kota Palembang",2008,100
16,"Prov. Sumatera Selatan",1671,"Kota Palembang",2009,100
16,"Prov. Sumatera Selatan",1672,"Kota Prabumulih",2005,98.58
16,"Prov. Sumatera Selatan",1672,"Kota Prabumulih",2006,98.07
16,"Prov. Sumatera Selatan",1672,"Kota Prabumulih",2007,99.72
16,"Prov. Sumatera Selatan",1672,"Kota Prabumulih",2008,100
16,"Prov. Sumatera Selatan",1672,"Kota Prabumulih",2009,100
16,"Prov. Sumatera Selatan",1673,"Kota Pagar Alam",2005,99.31
16,"Prov. Sumatera Selatan",1673,"Kota Pagar Alam",2006,99.76
16,"Prov. Sumatera Selatan",1673,"Kota Pagar Alam",2007,99.74
16,"Prov. Sumatera Selatan",1673,"Kota Pagar Alam",2008,99.76
16,"Prov. Sumatera Selatan",1673,"Kota Pagar Alam",2009,100
16,"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau",2005,100
16,"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau",2006,99.55
16,"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau",2007,100
16,"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau",2008,100
16,"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau",2009,100
17,"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan",2005,99.06
17,"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan",2006,99.12
17,"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan",2007,99.19
17,"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan",2008,99.4
17,"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan",2009,100
17,"Prov. Bengkulu",1702,"Kab. Rejang Lebong",2005,99.85
17,"Prov. Bengkulu",1702,"Kab. Rejang Lebong",2006,99.27
17,"Prov. Bengkulu",1702,"Kab. Rejang Lebong",2007,99.07
17,"Prov. Bengkulu",1702,"Kab. Rejang Lebong",2008,99.56
17,"Prov. Bengkulu",1702,"Kab. Rejang Lebong",2009,100
17,"Prov. Bengkulu",1703,"Kab. Bengkulu Utara",2005,98.78
17,"Prov. Bengkulu",1703,"Kab. Bengkulu Utara",2006,97.88
17,"Prov. Bengkulu",1703,"Kab. Bengkulu Utara",2007,97.41
17,"Prov. Bengkulu",1703,"Kab. Bengkulu Utara",2008,99.54
17,"Prov. Bengkulu",1703,"Kab. Bengkulu Utara",2009,100
17,"Prov. Bengkulu",1704,"Kab. Kaur",2005,99
17,"Prov. Bengkulu",1704,"Kab. Kaur",2006,99.05
17,"Prov. Bengkulu",1704,"Kab. Kaur",2007,99.6
17,"Prov. Bengkulu",1704,"Kab. Kaur",2008,98.94
17,"Prov. Bengkulu",1704,"Kab. Kaur",2009,100
17,"Prov. Bengkulu",1705,"Kab. Seluma",2005,99.22
17,"Prov. Bengkulu",1705,"Kab. Seluma",2006,99.37
17,"Prov. Bengkulu",1705,"Kab. Seluma",2007,98.87
17,"Prov. Bengkulu",1705,"Kab. Seluma",2008,100
17,"Prov. Bengkulu",1705,"Kab. Seluma",2009,100
17,"Prov. Bengkulu",1706,"Kab. Mukomuko",2005,98.7
17,"Prov. Bengkulu",1706,"Kab. Mukomuko",2006,98.6
17,"Prov. Bengkulu",1706,"Kab. Mukomuko",2007,99.16
17,"Prov. Bengkulu",1706,"Kab. Mukomuko",2008,100
17,"Prov. Bengkulu",1706,"Kab. Mukomuko",2009,100
17,"Prov. Bengkulu",1707,"Kab. Lebong",2005,97.85
17,"Prov. Bengkulu",1707,"Kab. Lebong",2006,98.69
17,"Prov. Bengkulu",1707,"Kab. Lebong",2007,99
17,"Prov. Bengkulu",1707,"Kab. Lebong",2008,98.66
17,"Prov. Bengkulu",1707,"Kab. Lebong",2009,100
17,"Prov. Bengkulu",1708,"Kab. Kepahiang",2005,99.06
17,"Prov. Bengkulu",1708,"Kab. Kepahiang",2006,99.47
17,"Prov. Bengkulu",1708,"Kab. Kepahiang",2007,98.98
17,"Prov. Bengkulu",1708,"Kab. Kepahiang",2008,100
17,"Prov. Bengkulu",1708,"Kab. Kepahiang",2009,100
17,"Prov. Bengkulu",1771,"Kota Bengkulu",2005,100
17,"Prov. Bengkulu",1771,"Kota Bengkulu",2006,99.67
17,"Prov. Bengkulu",1771,"Kota Bengkulu",2007,99.83
17,"Prov. Bengkulu",1771,"Kota Bengkulu",2008,100
17,"Prov. Bengkulu",1771,"Kota Bengkulu",2009,100
18,"Prov. Lampung",1801,"Kab. Lampung Barat",2005,98.7
18,"Prov. Lampung",1801,"Kab. Lampung Barat",2006,98.54
18,"Prov. Lampung",1801,"Kab. Lampung Barat",2007,99.57
18,"Prov. Lampung",1801,"Kab. Lampung Barat",2008,99.59
18,"Prov. Lampung",1801,"Kab. Lampung Barat",2009,100
18,"Prov. Lampung",1802,"Kab. Tanggamus",2005,99.18
18,"Prov. Lampung",1802,"Kab. Tanggamus",2006,98.99
18,"Prov. Lampung",1802,"Kab. Tanggamus",2007,99.08
18,"Prov. Lampung",1802,"Kab. Tanggamus",2008,99.63
18,"Prov. Lampung",1802,"Kab. Tanggamus",2009,100
18,"Prov. Lampung",1803,"Kab. Lampung Selatan",2005,99.12
18,"Prov. Lampung",1803,"Kab. Lampung Selatan",2006,98.56
18,"Prov. Lampung",1803,"Kab. Lampung Selatan",2007,99.45
18,"Prov. Lampung",1803,"Kab. Lampung Selatan",2008,100
18,"Prov. Lampung",1803,"Kab. Lampung Selatan",2009,100
18,"Prov. Lampung",1804,"Kab. Lampung Timur",2005,99.29
18,"Prov. Lampung",1804,"Kab. Lampung Timur",2006,99.4
18,"Prov. Lampung",1804,"Kab. Lampung Timur",2007,99.5
18,"Prov. Lampung",1804,"Kab. Lampung Timur",2008,99.77
18,"Prov. Lampung",1804,"Kab. Lampung Timur",2009,100
18,"Prov. Lampung",1805,"Kab. Lampung Tengah",2005,98.66
18,"Prov. Lampung",1805,"Kab. Lampung Tengah",2006,99.32
18,"Prov. Lampung",1805,"Kab. Lampung Tengah",2007,99.48
18,"Prov. Lampung",1805,"Kab. Lampung Tengah",2008,100
18,"Prov. Lampung",1805,"Kab. Lampung Tengah",2009,100
18,"Prov. Lampung",1806,"Kab. Lampung Utara",2005,99.18
18,"Prov. Lampung",1806,"Kab. Lampung Utara",2006,99.2
18,"Prov. Lampung",1806,"Kab. Lampung Utara",2007,99.79
18,"Prov. Lampung",1806,"Kab. Lampung Utara",2008,100
18,"Prov. Lampung",1806,"Kab. Lampung Utara",2009,99.41
18,"Prov. Lampung",1807,"Kab. Way Kanan",2005,99.47
18,"Prov. Lampung",1807,"Kab. Way Kanan",2006,98.66
18,"Prov. Lampung",1807,"Kab. Way Kanan",2007,99.32
18,"Prov. Lampung",1807,"Kab. Way Kanan",2008,100
18,"Prov. Lampung",1807,"Kab. Way Kanan",2009,100
18,"Prov. Lampung",1808,"Kab. Tulangbawang",2005,98.73
18,"Prov. Lampung",1808,"Kab. Tulangbawang",2006,99.8
18,"Prov. Lampung",1808,"Kab. Tulangbawang",2007,99.18
18,"Prov. Lampung",1808,"Kab. Tulangbawang",2008,100
18,"Prov. Lampung",1808,"Kab. Tulangbawang",2009,100
18,"Prov. Lampung",1809,"Kab. Pesawaran",2005,0
18,"Prov. Lampung",1809,"Kab. Pesawaran",2006,0
18,"Prov. Lampung",1809,"Kab. Pesawaran",2007,0
18,"Prov. Lampung",1809,"Kab. Pesawaran",2008,0
18,"Prov. Lampung",1809,"Kab. Pesawaran",2009,99.26
18,"Prov. Lampung",1871,"Kota Bandar Lampung",2005,99.22
18,"Prov. Lampung",1871,"Kota Bandar Lampung",2006,99.22
18,"Prov. Lampung",1871,"Kota Bandar Lampung",2007,100
18,"Prov. Lampung",1871,"Kota Bandar Lampung",2008,100
18,"Prov. Lampung",1871,"Kota Bandar Lampung",2009,100
18,"Prov. Lampung",1872,"Kota Metro",2005,99.79
18,"Prov. Lampung",1872,"Kota Metro",2006,99.76
18,"Prov. Lampung",1872,"Kota Metro",2007,99.56
18,"Prov. Lampung",1872,"Kota Metro",2008,100
18,"Prov. Lampung",1872,"Kota Metro",2009,100
19,"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka",2005,98.98
19,"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka",2006,99.36
19,"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka",2007,98.18
19,"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka",2008,100
19,"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka",2009,100
19,"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung",2005,99.11
19,"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung",2006,99.51
19,"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung",2007,99.15
19,"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung",2008,100
19,"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung",2009,95.65
19,"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat",2005,98.51
19,"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat",2006,97.63
19,"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat",2007,96.54
19,"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat",2008,98.42
19,"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat",2009,100
19,"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah",2005,98.03
19,"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah",2006,99.24
19,"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah",2007,98.47
19,"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah",2008,100
19,"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah",2009,100
19,"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan",2005,98.1
19,"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan",2006,97.19
19,"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan",2007,97.06
19,"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan",2008,99.2
19,"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan",2009,100
19,"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur",2005,100
19,"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur",2006,99.52
19,"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur",2007,98.05
19,"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur",2008,100
19,"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur",2009,100
19,"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang",2005,100
19,"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang",2006,99.78
19,"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang",2007,99.52
19,"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang",2008,99.51
19,"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang",2009,100
21,"Prov. Kepulauan Riau",2101,"Kab. Karimun",2005,98.28
21,"Prov. Kepulauan Riau",2101,"Kab. Karimun",2006,98.05
21,"Prov. Kepulauan Riau",2101,"Kab. Karimun",2007,97.36
21,"Prov. Kepulauan Riau",2101,"Kab. Karimun",2008,100
21,"Prov. Kepulauan Riau",2101,"Kab. Karimun",2009,100
21,"Prov. Kepulauan Riau",2102,"Kab. Bintan",2005,96.47
21,"Prov. Kepulauan Riau",2102,"Kab. Bintan",2006,98.75
21,"Prov. Kepulauan Riau",2102,"Kab. Bintan",2007,97.65
21,"Prov. Kepulauan Riau",2102,"Kab. Bintan",2008,99.88
21,"Prov. Kepulauan Riau",2102,"Kab. Bintan",2009,100
21,"Prov. Kepulauan Riau",2103,"Kab. Natuna",2005,100
21,"Prov. Kepulauan Riau",2103,"Kab. Natuna",2006,98.04
21,"Prov. Kepulauan Riau",2103,"Kab. Natuna",2007,96.19
21,"Prov. Kepulauan Riau",2103,"Kab. Natuna",2008,98.81
21,"Prov. Kepulauan Riau",2103,"Kab. Natuna",2009,100
21,"Prov. Kepulauan Riau",2104,"Kab. Lingga",2005,95.28
21,"Prov. Kepulauan Riau",2104,"Kab. Lingga",2006,97.22
21,"Prov. Kepulauan Riau",2104,"Kab. Lingga",2007,95.53
21,"Prov. Kepulauan Riau",2104,"Kab. Lingga",2008,99.18
21,"Prov. Kepulauan Riau",2104,"Kab. Lingga",2009,100
21,"Prov. Kepulauan Riau",2171,"Kota Batam",2005,99.59
21,"Prov. Kepulauan Riau",2171,"Kota Batam",2006,99.76
21,"Prov. Kepulauan Riau",2171,"Kota Batam",2007,99.85
21,"Prov. Kepulauan Riau",2171,"Kota Batam",2008,100
21,"Prov. Kepulauan Riau",2171,"Kota Batam",2009,100
21,"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang",2005,99.03
21,"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang",2006,100
21,"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang",2007,100
21,"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang",2008,100
21,"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang",2009,100
31,"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu",2005,100
31,"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu",2006,99.61
31,"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu",2007,98.31
31,"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu",2008,100
31,"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu",2009,100
31,"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan",2005,99.43
31,"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan",2006,99.5
31,"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan",2007,99.9
31,"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan",2008,100
31,"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan",2009,100
31,"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur",2005,99.9
31,"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur",2006,99.59
31,"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur",2007,99.8
31,"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur",2008,100
31,"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur",2009,100
31,"Prov. DKI Jakarta",3173,"Kab. Kodya Jakarta Pusat",2005,99.5
31,"Prov. DKI Jakarta",3173,"Kab. Kodya Jakarta Pusat",2006,99.45
31,"Prov. DKI Jakarta",3173,"Kab. Kodya Jakarta Pusat",2007,99.9
31,"Prov. DKI Jakarta",3173,"Kab. Kodya Jakarta Pusat",2008,100
31,"Prov. DKI Jakarta",3173,"Kab. Kodya Jakarta Pusat",2009,100
31,"Prov. DKI Jakarta",3174,"Kab. Kodya Jakarta Barat",2005,99.52
31,"Prov. DKI Jakarta",3174,"Kab. Kodya Jakarta Barat",2006,99.57
31,"Prov. DKI Jakarta",3174,"Kab. Kodya Jakarta Barat",2007,99.53
31,"Prov. DKI Jakarta",3174,"Kab. Kodya Jakarta Barat",2008,100
31,"Prov. DKI Jakarta",3174,"Kab. Kodya Jakarta Barat",2009,100
31,"Prov. DKI Jakarta",3175,"Kab. Kodya Jakarta Utara",2005,99.72
31,"Prov. DKI Jakarta",3175,"Kab. Kodya Jakarta Utara",2006,99.62
31,"Prov. DKI Jakarta",3175,"Kab. Kodya Jakarta Utara",2007,99.91
31,"Prov. DKI Jakarta",3175,"Kab. Kodya Jakarta Utara",2008,100
